[Sensor: Sin Wave 2] { Time: 4:01:34 AM 04 01 34 .000; Data: 0.790435; } 
[Sensor: Sin Wave 2] { Time: 7:44:25 AM 07 44 25 .000; Data: 0.961713; } 
[Sensor: Sin Wave 2] { Time: 7:44:30 AM 07 44 30 .000; Data: 0.010000; } 
[Sensor: Sin Wave 2] { Time: 7:44:35 AM 07 44 35 .000; Data: -0.956040; } 
[Sensor: Sin Wave 2] { Time: 7:44:40 AM 07 44 40 .000; Data: -0.552385; } 
[Sensor: Sin Wave 2] { Time: 7:44:45 AM 07 44 45 .000; Data: 0.642658; } 
[Sensor: Sin Wave 2] { Time: 7:44:50 AM 07 44 50 .000; Data: 0.916981; } 
[Sensor: Sin Wave 2] { Time: 7:44:55 AM 07 44 55 .000; Data: -0.122433; } 
[Sensor: Sin Wave 2] { Time: 7:45:00 AM 07 45 00 .000; Data: -0.986440; } 
[Sensor: Sin Wave 2] { Time: 7:45:05 AM 07 45 05 .000; Data: -0.437199; } 
[Sensor: Sin Wave 2] { Time: 7:45:10 AM 07 45 10 .000; Data: 0.738406; } 
[Sensor: Sin Wave 2] { Time: 7:45:15 AM 07 45 15 .000; Data: 0.856114; } 
[Sensor: Sin Wave 2] { Time: 7:45:20 AM 07 45 20 .000; Data: -0.252712; } 
[Sensor: Sin Wave 2] { Time: 7:45:25 AM 07 45 25 .000; Data: -0.999484; } 
[Sensor: Sin Wave 2] { Time: 7:45:30 AM 07 45 30 .000; Data: -0.314320; } 
[Sensor: Sin Wave 2] { Time: 7:45:35 AM 07 45 35 .000; Data: 0.821163; } 
[Sensor: Sin Wave 2] { Time: 7:45:40 AM 07 45 40 .000; Data: 0.780185; } 
[Sensor: Sin Wave 2] { Time: 7:45:45 AM 07 45 45 .000; Data: -0.378544; } 
[Sensor: Sin Wave 2] { Time: 7:45:50 AM 07 45 50 .000; Data: -0.994943; } 
[Sensor: Sin Wave 2] { Time: 7:45:55 AM 07 45 55 .000; Data: -0.185911; } 
[Sensor: Sin Wave 2] { Time: 7:46:00 AM 07 46 00 .000; Data: 0.889471; } 
[Sensor: Sin Wave 2] { Time: 7:46:05 AM 07 46 05 .000; Data: 0.690530; } 
[Sensor: Sin Wave 2] { Time: 7:46:10 AM 07 46 10 .000; Data: -0.497717; } 
[Sensor: Sin Wave 2] { Time: 7:46:15 AM 07 46 15 .000; Data: -0.972896; } 
[Sensor: Sin Wave 2] { Time: 7:46:20 AM 07 46 20 .000; Data: -0.054231; } 
[Sensor: Sin Wave 2] { Time: 7:46:25 AM 07 46 25 .000; Data: 0.942130; } 
[Sensor: Sin Wave 2] { Time: 7:46:30 AM 07 46 30 .000; Data: 0.588724; } 
[Sensor: Sin Wave 2] { Time: 7:46:35 AM 07 46 35 .000; Data: -0.608132; } 
[Sensor: Sin Wave 2] { Time: 7:46:40 AM 07 46 40 .000; Data: -0.933732; } 
[Sensor: Sin Wave 2] { Time: 7:46:45 AM 07 46 45 .000; Data: 0.078403; } 
[Sensor: Sin Wave 2] { Time: 7:46:50 AM 07 46 50 .000; Data: 0.978212; } 
[Sensor: Sin Wave 2] { Time: 7:46:55 AM 07 46 55 .000; Data: 0.476561; } 
[Sensor: Sin Wave 2] { Time: 7:47:00 AM 07 47 00 .000; Data: -0.707848; } 
[Sensor: Sin Wave 2] { Time: 7:47:05 AM 07 47 05 .000; Data: -0.878140; } 
[Sensor: Sin Wave 2] { Time: 7:47:10 AM 07 47 10 .000; Data: 0.209658; } 
[Sensor: Sin Wave 2] { Time: 7:47:15 AM 07 47 15 .000; Data: 0.997084; } 
[Sensor: Sin Wave 2] { Time: 7:47:20 AM 07 47 20 .000; Data: 0.356012; } 
[Sensor: Sin Wave 2] { Time: 7:47:25 AM 07 47 25 .000; Data: -0.795109; } 
[Sensor: Sin Wave 2] { Time: 7:47:30 AM 07 47 30 .000; Data: -0.807097; } 
[Sensor: Sin Wave 2] { Time: 7:47:35 AM 07 47 35 .000; Data: 0.337223; } 
[Sensor: Sin Wave 2] { Time: 7:47:40 AM 07 47 40 .000; Data: 0.998412; } 
[Sensor: Sin Wave 2] { Time: 7:47:45 AM 07 47 45 .000; Data: 0.229200; } 
[Sensor: Sin Wave 2] { Time: 7:47:50 AM 07 47 50 .000; Data: -0.868382; } 
[Sensor: Sin Wave 2] { Time: 7:47:55 AM 07 47 55 .000; Data: -0.721854; } 
[Sensor: Sin Wave 2] { Time: 7:48:00 AM 07 48 00 .000; Data: 0.458856; } 
[Sensor: Sin Wave 2] { Time: 7:48:05 AM 07 48 05 .000; Data: 0.982175; } 
[Sensor: Sin Wave 2] { Time: 7:48:10 AM 07 48 10 .000; Data: 0.098356; } 
[Sensor: Sin Wave 2] { Time: 7:48:15 AM 07 48 15 .000; Data: -0.926375; } 
[Sensor: Sin Wave 2] { Time: 7:48:20 AM 07 48 20 .000; Data: -0.623911; } 
[Sensor: Sin Wave 2] { Time: 7:48:25 AM 07 48 25 .000; Data: 0.572415; } 
[Sensor: Sin Wave 2] { Time: 7:48:30 AM 07 48 30 .000; Data: 0.948656; } 
[Sensor: Sin Wave 2] { Time: 7:48:35 AM 07 48 35 .000; Data: -0.034220; } 
[Sensor: Sin Wave 2] { Time: 7:48:40 AM 07 48 40 .000; Data: -0.968070; } 
[Sensor: Sin Wave 2] { Time: 7:48:45 AM 07 48 45 .000; Data: -0.514990; } 
[Sensor: Sin Wave 2] { Time: 7:48:50 AM 07 48 50 .000; Data: 0.675903; } 
[Sensor: Sin Wave 2] { Time: 7:48:55 AM 07 48 55 .000; Data: 0.898446; } 
[Sensor: Sin Wave 2] { Time: 7:49:00 AM 07 49 00 .000; Data: -0.166193; } 
[Sensor: Sin Wave 2] { Time: 7:49:05 AM 07 49 05 .000; Data: -0.992731; } 
[Sensor: Sin Wave 2] { Time: 7:49:10 AM 07 49 10 .000; Data: -0.397008; } 
[Sensor: Sin Wave 2] { Time: 7:49:15 AM 07 49 15 .000; Data: 0.767499; } 
[Sensor: Sin Wave 2] { Time: 7:49:20 AM 07 49 20 .000; Data: 0.832429; } 
[Sensor: Sin Wave 2] { Time: 7:49:25 AM 07 49 25 .000; Data: -0.295242; } 
[Sensor: Sin Wave 2] { Time: 7:49:30 AM 07 49 30 .000; Data: -0.999927; } 
[Sensor: Sin Wave 2] { Time: 7:49:35 AM 07 49 35 .000; Data: -0.272041; } 
[Sensor: Sin Wave 2] { Time: 7:49:40 AM 07 49 40 .000; Data: 0.845591; } 
[Sensor: Sin Wave 2] { Time: 7:49:45 AM 07 49 45 .000; Data: 0.751765; } 
[Sensor: Sin Wave 2] { Time: 7:49:50 AM 07 49 50 .000; Data: -0.419097; } 
[Sensor: Sin Wave 2] { Time: 7:49:55 AM 07 49 55 .000; Data: -0.989529; } 
[Sensor: Sin Wave 2] { Time: 7:50:00 AM 07 50 00 .000; Data: -0.142287; } 
[Sensor: Sin Wave 2] { Time: 7:50:05 AM 07 50 05 .000; Data: 0.908806; } 
[Sensor: Sin Wave 2] { Time: 7:50:10 AM 07 50 10 .000; Data: 0.657875; } 
[Sensor: Sin Wave 2] { Time: 7:50:15 AM 07 50 15 .000; Data: -0.535577; } 
[Sensor: Sin Wave 2] { Time: 7:50:20 AM 07 50 20 .000; Data: -0.961721; } 
[Sensor: Sin Wave 2] { Time: 7:50:25 AM 07 50 25 .000; Data: -0.010031; } 
[Sensor: Sin Wave 2] { Time: 7:50:30 AM 07 50 30 .000; Data: 0.956031; } 
[Sensor: Sin Wave 2] { Time: 7:50:35 AM 07 50 35 .000; Data: 0.552410; } 
[Sensor: Sin Wave 2] { Time: 7:50:40 AM 07 50 40 .000; Data: -0.642635; } 
[Sensor: Sin Wave 2] { Time: 7:50:45 AM 07 50 45 .000; Data: -0.916993; } 
[Sensor: Sin Wave 2] { Time: 7:50:50 AM 07 50 50 .000; Data: 0.122403; } 
[Sensor: Sin Wave 2] { Time: 7:50:55 AM 07 50 55 .000; Data: 0.986435; } 
[Sensor: Sin Wave 2] { Time: 7:51:00 AM 07 51 00 .000; Data: 0.437226; } 
[Sensor: Sin Wave 2] { Time: 7:51:05 AM 07 51 05 .000; Data: -0.738386; } 
[Sensor: Sin Wave 2] { Time: 7:51:10 AM 07 51 10 .000; Data: -0.856130; } 
[Sensor: Sin Wave 2] { Time: 7:51:15 AM 07 51 15 .000; Data: 0.252683; } 
[Sensor: Sin Wave 2] { Time: 7:51:20 AM 07 51 20 .000; Data: 0.999483; } 
[Sensor: Sin Wave 2] { Time: 7:51:25 AM 07 51 25 .000; Data: 0.314348; } 
[Sensor: Sin Wave 2] { Time: 7:51:30 AM 07 51 30 .000; Data: -0.821145; } 
[Sensor: Sin Wave 2] { Time: 7:51:35 AM 07 51 35 .000; Data: -0.780204; } 
[Sensor: Sin Wave 2] { Time: 7:51:40 AM 07 51 40 .000; Data: 0.378516; } 
[Sensor: Sin Wave 2] { Time: 7:51:45 AM 07 51 45 .000; Data: 0.994946; } 
[Sensor: Sin Wave 2] { Time: 7:51:50 AM 07 51 50 .000; Data: 0.185941; } 
[Sensor: Sin Wave 2] { Time: 7:51:55 AM 07 51 55 .000; Data: -0.889457; } 
[Sensor: Sin Wave 2] { Time: 7:52:00 AM 07 52 00 .000; Data: -0.690551; } 
[Sensor: Sin Wave 2] { Time: 7:52:05 AM 07 52 05 .000; Data: 0.497691; } 
[Sensor: Sin Wave 2] { Time: 7:52:10 AM 07 52 10 .000; Data: 0.972903; } 
[Sensor: Sin Wave 2] { Time: 7:52:15 AM 07 52 15 .000; Data: 0.054261; } 
[Sensor: Sin Wave 2] { Time: 7:52:20 AM 07 52 20 .000; Data: -0.942120; } 
[Sensor: Sin Wave 2] { Time: 7:52:25 AM 07 52 25 .000; Data: -0.588749; } 
[Sensor: Sin Wave 2] { Time: 7:52:30 AM 07 52 30 .000; Data: 0.608108; } 
[Sensor: Sin Wave 2] { Time: 7:52:35 AM 07 52 35 .000; Data: 0.933743; } 
[Sensor: Sin Wave 2] { Time: 7:52:40 AM 07 52 40 .000; Data: -0.078373; } 
[Sensor: Sin Wave 2] { Time: 7:52:45 AM 07 52 45 .000; Data: -0.978206; } 
[Sensor: Sin Wave 2] { Time: 7:52:50 AM 07 52 50 .000; Data: -0.476587; } 
[Sensor: Sin Wave 2] { Time: 7:52:55 AM 07 52 55 .000; Data: 0.707827; } 
[Sensor: Sin Wave 2] { Time: 7:53:00 AM 07 53 00 .000; Data: 0.878155; } 
[Sensor: Sin Wave 2] { Time: 7:53:05 AM 07 53 05 .000; Data: -0.209628; } 
[Sensor: Sin Wave 2] { Time: 7:53:10 AM 07 53 10 .000; Data: -0.997082; } 
[Sensor: Sin Wave 2] { Time: 7:53:15 AM 07 53 15 .000; Data: -0.356041; } 
[Sensor: Sin Wave 2] { Time: 7:53:20 AM 07 53 20 .000; Data: 0.795091; } 
[Sensor: Sin Wave 2] { Time: 7:53:25 AM 07 53 25 .000; Data: 0.807115; } 
[Sensor: Sin Wave 2] { Time: 7:53:30 AM 07 53 30 .000; Data: -0.337195; } 
[Sensor: Sin Wave 2] { Time: 7:53:35 AM 07 53 35 .000; Data: -0.998414; } 
[Sensor: Sin Wave 2] { Time: 7:53:40 AM 07 53 40 .000; Data: -0.229230; } 
[Sensor: Sin Wave 2] { Time: 7:53:45 AM 07 53 45 .000; Data: 0.868367; } 
[Sensor: Sin Wave 2] { Time: 7:53:50 AM 07 53 50 .000; Data: 0.721875; } 
[Sensor: Sin Wave 2] { Time: 7:53:55 AM 07 53 55 .000; Data: -0.458829; } 
[Sensor: Sin Wave 2] { Time: 7:54:00 AM 07 54 00 .000; Data: -0.982180; } 
[Sensor: Sin Wave 2] { Time: 7:54:05 AM 07 54 05 .000; Data: -0.098386; } 
[Sensor: Sin Wave 2] { Time: 7:54:10 AM 07 54 10 .000; Data: 0.926364; } 
[Sensor: Sin Wave 2] { Time: 7:54:15 AM 07 54 15 .000; Data: 0.623934; } 
[Sensor: Sin Wave 2] { Time: 7:54:20 AM 07 54 20 .000; Data: -0.572391; } 
[Sensor: Sin Wave 2] { Time: 7:54:25 AM 07 54 25 .000; Data: -0.948665; } 
[Sensor: Sin Wave 2] { Time: 7:54:30 AM 07 54 30 .000; Data: 0.034190; } 
[Sensor: Sin Wave 2] { Time: 7:54:35 AM 07 54 35 .000; Data: 0.968062; } 
[Sensor: Sin Wave 2] { Time: 7:54:40 AM 07 54 40 .000; Data: 0.515016; } 
[Sensor: Sin Wave 2] { Time: 7:54:45 AM 07 54 45 .000; Data: -0.675881; } 
[Sensor: Sin Wave 2] { Time: 7:54:50 AM 07 54 50 .000; Data: -0.898459; } 
[Sensor: Sin Wave 2] { Time: 7:54:55 AM 07 54 55 .000; Data: 0.166163; } 
[Sensor: Sin Wave 2] { Time: 7:55:00 AM 07 55 00 .000; Data: 0.992728; } 
[Sensor: Sin Wave 2] { Time: 7:55:05 AM 07 55 05 .000; Data: 0.397035; } 
[Sensor: Sin Wave 2] { Time: 7:55:10 AM 07 55 10 .000; Data: -0.767480; } 
[Sensor: Sin Wave 2] { Time: 7:55:15 AM 07 55 15 .000; Data: -0.832445; } 
[Sensor: Sin Wave 2] { Time: 7:55:20 AM 07 55 20 .000; Data: 0.295213; } 
[Sensor: Sin Wave 2] { Time: 7:55:25 AM 07 55 25 .000; Data: 0.999927; } 
[Sensor: Sin Wave 2] { Time: 7:55:30 AM 07 55 30 .000; Data: 0.272070; } 
[Sensor: Sin Wave 2] { Time: 7:55:35 AM 07 55 35 .000; Data: -0.845575; } 
[Sensor: Sin Wave 2] { Time: 7:55:40 AM 07 55 40 .000; Data: -0.751785; } 
[Sensor: Sin Wave 2] { Time: 7:55:45 AM 07 55 45 .000; Data: 0.419069; } 
[Sensor: Sin Wave 2] { Time: 7:55:50 AM 07 55 50 .000; Data: 0.989533; } 
[Sensor: Sin Wave 2] { Time: 7:55:55 AM 07 55 55 .000; Data: 0.142317; } 
[Sensor: Sin Wave 2] { Time: 7:56:00 AM 07 56 00 .000; Data: -0.908793; } 
[Sensor: Sin Wave 2] { Time: 7:56:05 AM 07 56 05 .000; Data: -0.657898; } 
[Sensor: Sin Wave 2] { Time: 7:56:10 AM 07 56 10 .000; Data: 0.535552; } 
[Sensor: Sin Wave 2] { Time: 7:56:15 AM 07 56 15 .000; Data: 0.961730; } 
[Sensor: Sin Wave 2] { Time: 7:56:20 AM 07 56 20 .000; Data: 0.010061; } 
[Sensor: Sin Wave 2] { Time: 7:56:25 AM 07 56 25 .000; Data: -0.956022; } 
[Sensor: Sin Wave 2] { Time: 7:56:30 AM 07 56 30 .000; Data: -0.552435; } 
[Sensor: Sin Wave 2] { Time: 7:56:35 AM 07 56 35 .000; Data: 0.642612; } 
[Sensor: Sin Wave 2] { Time: 7:56:40 AM 07 56 40 .000; Data: 0.917005; } 
[Sensor: Sin Wave 2] { Time: 7:56:45 AM 07 56 45 .000; Data: -0.122373; } 
[Sensor: Sin Wave 2] { Time: 7:56:50 AM 07 56 50 .000; Data: -0.986430; } 
[Sensor: Sin Wave 2] { Time: 7:56:55 AM 07 56 55 .000; Data: -0.437253; } 
[Sensor: Sin Wave 2] { Time: 7:57:00 AM 07 57 00 .000; Data: 0.738366; } 
[Sensor: Sin Wave 2] { Time: 7:57:05 AM 07 57 05 .000; Data: 0.856146; } 
[Sensor: Sin Wave 2] { Time: 7:57:10 AM 07 57 10 .000; Data: -0.252653; } 
[Sensor: Sin Wave 2] { Time: 7:57:15 AM 07 57 15 .000; Data: -0.999482; } 
[Sensor: Sin Wave 2] { Time: 7:57:20 AM 07 57 20 .000; Data: -0.314377; } 
[Sensor: Sin Wave 2] { Time: 7:57:25 AM 07 57 25 .000; Data: 0.821128; } 
[Sensor: Sin Wave 2] { Time: 7:57:30 AM 07 57 30 .000; Data: 0.780223; } 
[Sensor: Sin Wave 2] { Time: 7:57:35 AM 07 57 35 .000; Data: -0.378489; } 
[Sensor: Sin Wave 2] { Time: 7:57:40 AM 07 57 40 .000; Data: -0.994949; } 
[Sensor: Sin Wave 2] { Time: 7:57:45 AM 07 57 45 .000; Data: -0.185970; } 
[Sensor: Sin Wave 2] { Time: 7:57:50 AM 07 57 50 .000; Data: 0.889444; } 
[Sensor: Sin Wave 2] { Time: 7:57:55 AM 07 57 55 .000; Data: 0.690573; } 
[Sensor: Sin Wave 2] { Time: 7:58:00 AM 07 58 00 .000; Data: -0.497665; } 
[Sensor: Sin Wave 2] { Time: 7:58:05 AM 07 58 05 .000; Data: -0.972910; } 
[Sensor: Sin Wave 2] { Time: 7:58:10 AM 07 58 10 .000; Data: -0.054291; } 
[Sensor: Sin Wave 2] { Time: 7:58:15 AM 07 58 15 .000; Data: 0.942110; } 
[Sensor: Sin Wave 2] { Time: 7:58:20 AM 07 58 20 .000; Data: 0.588773; } 
[Sensor: Sin Wave 2] { Time: 7:58:25 AM 07 58 25 .000; Data: -0.608084; } 
[Sensor: Sin Wave 2] { Time: 7:58:30 AM 07 58 30 .000; Data: -0.933754; } 
[Sensor: Sin Wave 2] { Time: 7:58:35 AM 07 58 35 .000; Data: 0.078343; } 
[Sensor: Sin Wave 2] { Time: 7:58:40 AM 07 58 40 .000; Data: 0.978200; } 
[Sensor: Sin Wave 2] { Time: 7:58:45 AM 07 58 45 .000; Data: 0.476614; } 
[Sensor: Sin Wave 2] { Time: 7:58:50 AM 07 58 50 .000; Data: -0.707805; } 
[Sensor: Sin Wave 2] { Time: 7:58:55 AM 07 58 55 .000; Data: -0.878169; } 
[Sensor: Sin Wave 2] { Time: 7:59:00 AM 07 59 00 .000; Data: 0.209599; } 
[Sensor: Sin Wave 2] { Time: 7:59:05 AM 07 59 05 .000; Data: 0.997079; } 
[Sensor: Sin Wave 2] { Time: 7:59:10 AM 07 59 10 .000; Data: 0.356069; } 
[Sensor: Sin Wave 2] { Time: 7:59:15 AM 07 59 15 .000; Data: -0.795073; } 
[Sensor: Sin Wave 2] { Time: 7:59:20 AM 07 59 20 .000; Data: -0.807133; } 
[Sensor: Sin Wave 2] { Time: 7:59:25 AM 07 59 25 .000; Data: 0.337167; } 
[Sensor: Sin Wave 2] { Time: 7:59:30 AM 07 59 30 .000; Data: 0.998416; } 
[Sensor: Sin Wave 2] { Time: 7:59:35 AM 07 59 35 .000; Data: 0.229259; } 
[Sensor: Sin Wave 2] { Time: 7:59:40 AM 07 59 40 .000; Data: -0.868352; } 
[Sensor: Sin Wave 2] { Time: 7:59:45 AM 07 59 45 .000; Data: -0.721896; } 
[Sensor: Sin Wave 2] { Time: 7:59:50 AM 07 59 50 .000; Data: 0.458802; } 
[Sensor: Sin Wave 2] { Time: 7:59:55 AM 07 59 55 .000; Data: 0.982186; } 
[Sensor: Sin Wave 2] { Time: 8:00:00 AM 08 00 00 .000; Data: 0.098416; } 
[Sensor: Sin Wave 2] { Time: 8:00:05 AM 08 00 05 .000; Data: -0.926352; } 
[Sensor: Sin Wave 2] { Time: 8:00:10 AM 08 00 10 .000; Data: -0.623958; } 
[Sensor: Sin Wave 2] { Time: 8:00:15 AM 08 00 15 .000; Data: 0.572366; } 
[Sensor: Sin Wave 2] { Time: 8:00:20 AM 08 00 20 .000; Data: 0.948675; } 
[Sensor: Sin Wave 2] { Time: 8:00:25 AM 08 00 25 .000; Data: -0.034160; } 
[Sensor: Sin Wave 2] { Time: 8:00:30 AM 08 00 30 .000; Data: -0.968054; } 
[Sensor: Sin Wave 2] { Time: 8:00:35 AM 08 00 35 .000; Data: -0.515041; } 
[Sensor: Sin Wave 2] { Time: 8:00:40 AM 08 00 40 .000; Data: 0.675859; } 
[Sensor: Sin Wave 2] { Time: 8:00:45 AM 08 00 45 .000; Data: 0.898473; } 
[Sensor: Sin Wave 2] { Time: 8:00:50 AM 08 00 50 .000; Data: -0.166134; } 
[Sensor: Sin Wave 2] { Time: 8:00:55 AM 08 00 55 .000; Data: -0.992724; } 
[Sensor: Sin Wave 2] { Time: 8:01:00 AM 08 01 00 .000; Data: -0.397063; } 
[Sensor: Sin Wave 2] { Time: 8:01:05 AM 08 01 05 .000; Data: 0.767461; } 
[Sensor: Sin Wave 2] { Time: 8:01:10 AM 08 01 10 .000; Data: 0.832462; } 
[Sensor: Sin Wave 2] { Time: 8:01:15 AM 08 01 15 .000; Data: -0.295184; } 
[Sensor: Sin Wave 2] { Time: 8:01:20 AM 08 01 20 .000; Data: -0.999928; } 
[Sensor: Sin Wave 2] { Time: 8:01:25 AM 08 01 25 .000; Data: -0.272099; } 
[Sensor: Sin Wave 2] { Time: 8:01:30 AM 08 01 30 .000; Data: 0.845559; } 
[Sensor: Sin Wave 2] { Time: 8:01:35 AM 08 01 35 .000; Data: 0.751805; } 
[Sensor: Sin Wave 2] { Time: 8:01:40 AM 08 01 40 .000; Data: -0.419042; } 
[Sensor: Sin Wave 2] { Time: 8:01:45 AM 08 01 45 .000; Data: -0.989538; } 
[Sensor: Sin Wave 2] { Time: 8:01:50 AM 08 01 50 .000; Data: -0.142347; } 
[Sensor: Sin Wave 2] { Time: 8:01:55 AM 08 01 55 .000; Data: 0.908781; } 
[Sensor: Sin Wave 2] { Time: 8:02:00 AM 08 02 00 .000; Data: 0.657921; } 
[Sensor: Sin Wave 2] { Time: 8:02:05 AM 08 02 05 .000; Data: -0.535527; } 
[Sensor: Sin Wave 2] { Time: 8:02:10 AM 08 02 10 .000; Data: -0.961738; } 
[Sensor: Sin Wave 2] { Time: 8:02:15 AM 08 02 15 .000; Data: -0.010091; } 
[Sensor: Sin Wave 2] { Time: 8:02:20 AM 08 02 20 .000; Data: 0.956013; } 
[Sensor: Sin Wave 2] { Time: 8:02:25 AM 08 02 25 .000; Data: 0.552460; } 
[Sensor: Sin Wave 2] { Time: 8:02:30 AM 08 02 30 .000; Data: -0.642589; } 
[Sensor: Sin Wave 2] { Time: 8:02:35 AM 08 02 35 .000; Data: -0.917017; } 
[Sensor: Sin Wave 2] { Time: 8:02:40 AM 08 02 40 .000; Data: 0.122343; } 
[Sensor: Sin Wave 2] { Time: 8:02:45 AM 08 02 45 .000; Data: 0.986425; } 
[Sensor: Sin Wave 2] { Time: 8:02:50 AM 08 02 50 .000; Data: 0.437280; } 
[Sensor: Sin Wave 2] { Time: 8:02:55 AM 08 02 55 .000; Data: -0.738345; } 
[Sensor: Sin Wave 2] { Time: 8:03:00 AM 08 03 00 .000; Data: -0.856161; } 
[Sensor: Sin Wave 2] { Time: 8:03:05 AM 08 03 05 .000; Data: 0.252624; } 
[Sensor: Sin Wave 2] { Time: 8:03:10 AM 08 03 10 .000; Data: 0.999481; } 
[Sensor: Sin Wave 2] { Time: 8:03:15 AM 08 03 15 .000; Data: 0.314406; } 
[Sensor: Sin Wave 2] { Time: 8:03:20 AM 08 03 20 .000; Data: -0.821111; } 
[Sensor: Sin Wave 2] { Time: 8:03:25 AM 08 03 25 .000; Data: -0.780242; } 
[Sensor: Sin Wave 2] { Time: 8:03:30 AM 08 03 30 .000; Data: 0.378461; } 
[Sensor: Sin Wave 2] { Time: 8:03:35 AM 08 03 35 .000; Data: 0.994952; } 
[Sensor: Sin Wave 2] { Time: 8:03:40 AM 08 03 40 .000; Data: 0.186000; } 
[Sensor: Sin Wave 2] { Time: 8:03:45 AM 08 03 45 .000; Data: -0.889430; } 
[Sensor: Sin Wave 2] { Time: 8:03:50 AM 08 03 50 .000; Data: -0.690595; } 
[Sensor: Sin Wave 2] { Time: 8:03:55 AM 08 03 55 .000; Data: 0.497638; } 
[Sensor: Sin Wave 2] { Time: 8:04:00 AM 08 04 00 .000; Data: 0.972917; } 
[Sensor: Sin Wave 2] { Time: 8:04:05 AM 08 04 05 .000; Data: 0.054321; } 
[Sensor: Sin Wave 2] { Time: 8:04:10 AM 08 04 10 .000; Data: -0.942100; } 
[Sensor: Sin Wave 2] { Time: 8:04:15 AM 08 04 15 .000; Data: -0.588797; } 
[Sensor: Sin Wave 2] { Time: 8:04:20 AM 08 04 20 .000; Data: 0.608060; } 
[Sensor: Sin Wave 2] { Time: 8:04:25 AM 08 04 25 .000; Data: 0.933765; } 
[Sensor: Sin Wave 2] { Time: 8:04:30 AM 08 04 30 .000; Data: -0.078313; } 
[Sensor: Sin Wave 2] { Time: 8:04:35 AM 08 04 35 .000; Data: -0.978194; } 
[Sensor: Sin Wave 2] { Time: 8:04:40 AM 08 04 40 .000; Data: -0.476640; } 
[Sensor: Sin Wave 2] { Time: 8:04:45 AM 08 04 45 .000; Data: 0.707784; } 
[Sensor: Sin Wave 2] { Time: 8:04:50 AM 08 04 50 .000; Data: 0.878183; } 
[Sensor: Sin Wave 2] { Time: 8:04:55 AM 08 04 55 .000; Data: -0.209569; } 
[Sensor: Sin Wave 2] { Time: 8:05:00 AM 08 05 00 .000; Data: -0.997077; } 
[Sensor: Sin Wave 2] { Time: 8:05:05 AM 08 05 05 .000; Data: -0.356097; } 
[Sensor: Sin Wave 2] { Time: 8:05:10 AM 08 05 10 .000; Data: 0.795055; } 
[Sensor: Sin Wave 2] { Time: 8:05:15 AM 08 05 15 .000; Data: 0.807151; } 
[Sensor: Sin Wave 2] { Time: 8:05:20 AM 08 05 20 .000; Data: -0.337138; } 
[Sensor: Sin Wave 2] { Time: 8:05:25 AM 08 05 25 .000; Data: -0.998418; } 
[Sensor: Sin Wave 2] { Time: 8:05:30 AM 08 05 30 .000; Data: -0.229288; } 
[Sensor: Sin Wave 2] { Time: 8:05:35 AM 08 05 35 .000; Data: 0.868337; } 
[Sensor: Sin Wave 2] { Time: 8:05:40 AM 08 05 40 .000; Data: 0.721917; } 
[Sensor: Sin Wave 2] { Time: 8:05:45 AM 08 05 45 .000; Data: -0.458776; } 
[Sensor: Sin Wave 2] { Time: 8:05:50 AM 08 05 50 .000; Data: -0.982192; } 
[Sensor: Sin Wave 2] { Time: 8:05:55 AM 08 05 55 .000; Data: -0.098446; } 
[Sensor: Sin Wave 2] { Time: 8:06:00 AM 08 06 00 .000; Data: 0.926341; } 
[Sensor: Sin Wave 2] { Time: 8:06:05 AM 08 06 05 .000; Data: 0.623981; } 
[Sensor: Sin Wave 2] { Time: 8:06:10 AM 08 06 10 .000; Data: -0.572341; } 
[Sensor: Sin Wave 2] { Time: 8:06:15 AM 08 06 15 .000; Data: -0.948684; } 
[Sensor: Sin Wave 2] { Time: 8:06:20 AM 08 06 20 .000; Data: 0.034129; } 
[Sensor: Sin Wave 2] { Time: 8:06:25 AM 08 06 25 .000; Data: 0.968047; } 
[Sensor: Sin Wave 2] { Time: 8:06:30 AM 08 06 30 .000; Data: 0.515067; } 
[Sensor: Sin Wave 2] { Time: 8:06:35 AM 08 06 35 .000; Data: -0.675837; } 
[Sensor: Sin Wave 2] { Time: 8:06:40 AM 08 06 40 .000; Data: -0.898486; } 
[Sensor: Sin Wave 2] { Time: 8:06:45 AM 08 06 45 .000; Data: 0.166104; } 
[Sensor: Sin Wave 2] { Time: 8:06:50 AM 08 06 50 .000; Data: 0.992721; } 
[Sensor: Sin Wave 2] { Time: 8:06:55 AM 08 06 55 .000; Data: 0.397091; } 
[Sensor: Sin Wave 2] { Time: 8:07:00 AM 08 07 00 .000; Data: -0.767441; } 
[Sensor: Sin Wave 2] { Time: 8:07:05 AM 08 07 05 .000; Data: -0.832479; } 
[Sensor: Sin Wave 2] { Time: 8:07:10 AM 08 07 10 .000; Data: 0.295156; } 
[Sensor: Sin Wave 2] { Time: 8:07:15 AM 08 07 15 .000; Data: 0.999928; } 
[Sensor: Sin Wave 2] { Time: 8:07:20 AM 08 07 20 .000; Data: 0.272128; } 
[Sensor: Sin Wave 2] { Time: 8:07:25 AM 08 07 25 .000; Data: -0.845543; } 
[Sensor: Sin Wave 2] { Time: 8:07:30 AM 08 07 30 .000; Data: -0.751825; } 
[Sensor: Sin Wave 2] { Time: 8:07:35 AM 08 07 35 .000; Data: 0.419015; } 
